id,Label,loan_amnt,,int_rate,installment,grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,dti,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
20,0,9200.00 ,36,0.0603,280.01,1,1,77385.19,2,40878,2,9.86,36892,0,8,0,7314,0.231,28
21,0,20250.00 ,60,0.1527,484.63,3,1,43370,1,40878,2,26.53,35735,3,8,0,17813,0.856,22
22,0,21000.00 ,36,0.1242,701.73,2,1,105000,1,40878,2,13.22,30348,0,7,0,32135,0.903,38
23,0,10000.00 ,36,0.1171,330.76,2,3,50000,3,40878,2,11.18,31229,0,8,0,10056,0.824,21
24,0,10000.00 ,36,0.1171,330.76,2,1,50000,2,40878,2,16.01,37712,0,6,0,17800,0.918,17
25,0,6000.00 ,36,0.1171,198.46,2,1,76000,2,40878,2,2.4,37043,1,7,0,5963,0.297,7
26,0,15000.00 ,36,0.0991,483.38,2,2,92000,1,40878,2,29.44,37288,0,8,0,13707,0.939,31
27,0,15000.00 ,36,0.1427,514.64,3,1,60000,2,40878,2,15.22,37895,1,7,0,5872,0.576,11
28,1,5000.00 ,60,0.1677,123.65,4,1,50004,2,40878,2,13.97,37895,0,14,0,4345,0.595,22
29,1,4000.00 ,36,0.1171,132.31,2,2,106000,2,40878,2,5.63,30895,0,12,0,6110,0.377,44
30,0,8500.00 ,36,0.1171,281.15,2,1,25000,3,40878,2,12.19,39022,0,8,0,6441,0.591,12
31,0,4375.00 ,36,0.0751,136.11,1,2,17108,3,40878,2,20.34,32112,0,6,0,11210,0.869,12
32,0,31825.00 ,36,0.079,995.82,1,2,75000,1,40878,2,14.03,29891,0,12,0,23151,0.274,26
33,0,10000.00 ,60,0.1596,242.97,3,1,29120,1,40878,2,22.83,35462,1,11,0,16158,0.636,31
34,0,5000.00 ,36,0.089,158.77,1,1,24044,1,40878,2,11.93,38443,0,8,0,2224,0.293,16
35,0,7000.00 ,36,0.1596,245.97,3,1,34000,3,40878,2,6.35,39356,1,6,0,6113,0.605,6
36,0,12400.00 ,36,0.1065,403.91,2,1,41000,2,40878,2,11.8,38534,2,9,0,11095,0.572,12
37,0,10800.00 ,36,0.0991,348.03,2,1,55596,3,40878,2,5.5,36861,0,7,0,2535,0.133,18
38,0,15000.00 ,36,0.079,469.36,1,1,45000,1,40878,2,8.48,38292,0,7,0,6704,0.504,27
39,0,6000.00 ,36,0.1242,200.5,2,1,36852,3,40878,2,10.62,39173,1,7,0,7310,0.665,12
40,0,12500.00 ,60,0.1269,282.44,2,1,27000,1,40878,2,16.04,37226,3,6,0,10143,0.5,24
41,0,9600.00 ,36,0.0751,298.67,1,1,68004,3,40878,2,6.63,37622,0,6,0,2896,0.181,11
42,0,12000.00 ,36,0.079,375.49,1,1,62300,2,40878,2,16.7,34394,0,15,0,8601,0.21,25
43,0,3000.00 ,36,0.1825,108.84,4,2,65000,2,40878,2,17.39,36039,0,8,0,43936,0.981,22
44,0,4400.00 ,36,0.1677,156.37,4,1,55000,2,40878,2,20.01,38139,0,7,0,25237,0.99,11
45,0,6000.00 ,36,0.0603,182.62,1,2,45600,2,40878,2,5.34,35004,1,6,0,3378,0.325,28
46,0,14000.00 ,36,0.0991,451.15,2,1,80000,2,40878,2,10,36342,1,7,0,2219,0.134,40
47,0,5000.00 ,36,0.089,158.77,1,2,100000,3,40878,2,16.33,34851,0,17,0,74351,0.621,35
48,0,10000.00 ,36,0.1065,325.74,2,1,27000,1,40878,2,11.47,39022,0,7,0,7814,0.523,10
49,0,10000.00 ,36,0.0603,304.36,1,1,60000,2,40878,2,12.74,33848,1,11,0,14019,0.195,18
50,0,11000.00 ,36,0.0662,337.75,1,1,70000,2,40878,2,10.85,37257,0,5,0,11638,0.364,7
51,0,15000.00 ,36,0.0991,483.38,2,2,80000,2,40878,2,9.12,33695,2,9,0,11845,0.637,28
52,0,25600.00 ,36,0.0991,824.96,2,1,110000,1,40878,2,15.71,36342,0,11,0,26088,0.62,27
53,0,7000.00 ,36,0.1065,228.02,2,1,40000,2,40878,2,7.38,38078,0,7,0,12168,0.929,12
54,0,12000.00 ,36,0.1596,421.65,3,1,50000,2,40878,2,20.88,38991,2,11,0,15793,0.908,11
55,0,12000.00 ,36,0.0991,386.7,2,1,46000,2,40878,2,8.11,36647,1,11,0,12143,0.521,12
56,0,21000.00 ,60,0.1991,555.33,5,1,50000,1,40878,2,21.58,36039,1,7,0,19448,0.976,14
57,0,16000.00 ,60,0.1991,423.11,5,1,81000,1,40878,2,20.52,36130,3,12,0,27884,0.751,21
58,0,10000.00 ,36,0.1242,334.16,2,3,39000,2,40878,2,18.58,38322,0,5,0,12874,0.727,10
59,0,10000.00 ,36,0.1065,325.74,2,1,51400,2,40878,2,19.14,36800,3,10,0,10160,0.591,24
60,0,7100.00 ,36,0.1677,252.33,4,2,33000,1,40878,2,24,39173,2,4,0,6021,0.912,8
61,0,13000.00 ,60,0.1269,293.74,2,2,30000,3,40878,2,13.72,37377,0,17,0,17080,0.589,27
62,0,17500.00 ,60,0.1727,223.74,4,1,40000,1,40878,2,19.47,38838,1,5,0,10724,0.589,6
63,0,17675.00 ,60,0.1465,417.25,3,1,50000,3,40878,2,16.46,37438,2,6,0,6661,0.574,14
64,0,8000.00 ,36,0.1677,284.31,4,1,62000,2,40878,2,21.64,38899,3,14,0,6088,0.669,20
65,0,10000.00 ,60,0.1065,215.69,2,1,45996,1,40878,2,21.73,35551,1,7,0,11170,0.301,15
66,0,3500.00 ,36,0.1065,114.01,2,2,55000,2,40878,2,5.39,38626,1,9,0,6611,0.459,12
67,0,12500.00 ,60,0.1727,223.11,4,1,30000,3,40878,2,13.16,34790,0,7,1,9844,0.708,28
68,0,16425.00 ,36,0.1427,563.53,3,1,44544,3,40878,2,22.71,37530,1,10,0,15747,0.834,18
69,0,8200.00 ,60,0.2128,223.14,6,1,75000,3,40878,2,12.48,36526,3,6,0,9012,0.739,11
70,0,15000.00 ,36,0.1465,517.42,3,3,61000,1,40878,2,11.88,38139,1,8,0,19397,0.795,18
71,0,20975.00 ,60,0.1758,341.63,4,2,44000,1,40878,2,18.79,36617,0,13,1,20657,0.794,21
72,0,6400.00 ,36,0.1677,227.45,4,1,75000,2,40878,2,20.22,34669,0,9,0,7159,0.675,27
73,0,3000.00 ,36,0.1349,101.8,3,1,33600,2,40878,2,18.11,38626,0,4,0,2745,0.832,7
74,0,12000.00 ,36,0.1677,426.47,4,1,50000,2,40878,2,20.57,38596,1,13,0,11443,0.97,19
75,0,14400.00 ,36,0.089,457.25,1,3,150000,3,40878,2,14.85,34669,0,12,0,63864,0.55,38
76,0,12000.00 ,36,0.1465,413.94,3,1,90000,2,40878,2,16.56,31017,2,12,0,17116,0.785,36
77,0,11000.00 ,36,0.1349,373.24,3,2,48000,1,40878,2,21.82,36495,3,15,0,11382,0.65,29
78,0,7250.00 ,60,0.2167,197.51,6,1,75000,1,40878,2,24.82,36647,2,9,1,21706,0.912,19
79,0,15000.00 ,36,0.079,469.36,1,2,52000,2,40878,2,9.65,37926,1,11,0,1616,0.067,29
80,0,18000.00 ,60,0.1991,475.99,5,2,65000,2,40878,2,6.81,32660,0,10,0,11745,0.778,40
81,0,35000.00 ,60,0.1727,551.84,4,2,150000,1,40878,2,7.51,37773,1,11,0,7334,0.533,31
82,0,10000.00 ,36,0.1427,343.09,3,1,68000,3,40878,2,15.39,38899,1,9,0,11303,0.813,15
83,0,11800.00 ,36,0.1269,395.83,2,1,42000,3,40878,2,9.86,35339,0,4,0,8940,0.748,13
84,0,4500.00 ,36,0.0603,136.96,1,1,53000,3,40878,2,4.44,36800,0,7,0,8630,0.139,17
85,0,7000.00 ,36,0.1269,234.82,2,1,35000,3,40878,2,11.35,36647,2,10,0,7649,0.823,26
86,0,9200.00 ,36,0.1242,307.43,2,1,60000,3,40878,2,19.96,37530,3,8,0,23299,0.787,19
87,0,14000.00 ,60,0.1727,349.98,4,1,28000,1,40878,2,6.34,38534,2,5,0,6986,0.794,10
88,0,4500.00 ,60,0.1065,97.06,2,2,42000,3,40878,2,5.4,30348,0,4,0,8220,0.783,9
89,0,12000.00 ,36,0.1629,423.61,4,1,88365,1,40878,2,16.85,35339,0,6,0,22936,0.964,15
90,0,12000.00 ,36,0.1349,407.17,3,1,72000,3,40878,2,21.33,37742,1,11,0,3419,0.276,19
91,0,12000.00 ,36,0.1065,390.88,2,1,62000,1,40878,2,23.94,37408,0,10,0,20310,0.784,51
92,0,7000.00 ,36,0.1065,228.02,2,2,43680,2,40878,2,5.38,36800,0,7,0,6245,0.781,11
93,0,8200.00 ,60,0.1942,214.62,5,1,120000,3,40878,2,2.8,39234,2,5,0,10392,0.884,6
94,1,10500.00 ,36,0.1269,352.23,2,1,66000,1,40878,2,20.73,36039,2,8,0,5790,0.512,26
95,0,7000.00 ,36,0.1171,231.54,2,3,39120,2,40878,2,21.01,35400,0,8,1,9414,0.524,26
96,0,15300.00 ,60,0.2206,423.1,6,1,85000,1,40878,2,20.58,30713,2,14,0,26524,0.897,27
97,0,20000.00 ,60,0.1171,282.86,2,2,47800,1,40878,2,10.04,37196,0,15,0,16447,0.463,27
98,0,17500.00 ,60,0.1727,437.47,4,2,45000,2,40878,2,21.31,37500,2,13,0,20129,0.861,26
99,0,3500.00 ,36,0.0603,106.53,1,2,83000,1,40878,2,2.31,31413,0,6,0,3092,0.134,28
100,1,6000.00 ,60,0.1269,135.57,2,1,81000,3,40878,2,13.66,38292,0,6,0,15102,0.5,17
101,0,6200.00 ,36,0.0991,199.8,2,1,25000,2,40878,2,20.64,35916,2,7,0,6533,0.477,12
102,0,16000.00 ,60,0.1758,402.65,4,1,65000,2,40878,2,15.56,35339,0,8,0,21166,0.871,16
103,0,6000.00 ,36,0.089,190.52,1,3,28800,2,40878,2,13.17,38534,0,11,0,5269,0.368,13
104,0,7200.00 ,36,0.0991,232.02,2,1,135000,2,40878,2,6.12,35431,0,7,0,16627,0.796,18
105,0,9500.00 ,36,0.089,301.66,1,2,50000,2,40878,2,8.18,38504,0,8,0,13422,0.605,13
106,0,18825.00 ,60,0.1677,465.53,4,1,38000,1,40878,2,23.18,38322,0,6,0,11004,0.797,7
107,0,24000.00 ,36,0.1065,781.76,2,1,45000,1,40878,2,14.8,32905,0,5,0,24708,0.552,9
108,0,6000.00 ,36,0.1349,203.59,3,1,80000,2,40878,2,11.58,37288,0,8,0,15499,0.838,16
109,0,6000.00 ,36,0.1349,203.59,3,1,50000,2,40878,2,15.38,38047,1,6,0,15191,0.915,7
110,0,2100.00 ,36,0.1242,70.18,2,2,30000,2,40878,2,19.72,34881,1,12,0,12183,0.829,26
111,0,5500.00 ,36,0.0662,168.88,1,2,110000,1,40878,2,9.69,34547,0,7,0,14136,0.219,26
112,0,11000.00 ,36,0.0662,337.75,1,3,45608,3,40878,2,20.5,33756,0,7,0,10677,0.587,11
113,0,26800.00 ,60,0.2089,723.38,6,2,120000,1,40878,2,12.15,38838,0,13,0,14772,0.48,18
114,0,8000.00 ,36,0.1269,268.36,2,2,35000,2,40878,2,10.05,37530,0,7,0,6842,0.977,18
115,0,10000.00 ,36,0.1825,362.78,4,1,75000,3,40878,2,24.14,35490,0,9,0,22828,0.963,26
116,0,8000.00 ,36,0.1171,264.61,2,2,35000,1,40878,2,9.7,38808,0,7,0,6142,0.465,8
117,0,10000.00 ,36,0.089,317.54,1,1,24000,1,40878,2,7,36526,0,6,0,6734,0.495,21
118,0,12000.00 ,36,0.1171,396.92,2,2,126000,2,40878,2,13.32,32964,0,17,0,32711,0.541,38
119,0,10000.00 ,36,0.079,312.91,1,1,43000,2,40878,2,25.26,37773,0,8,0,8215,0.372,16
120,0,12000.00 ,36,0.0991,386.7,2,1,50000,2,40878,2,16.44,36526,1,11,0,14335,0.293,25
121,0,25000.00 ,60,0.1349,575.12,3,2,67000,1,40878,2,14.15,36373,0,6,0,15319,0.912,21
122,0,19750.00 ,36,0.1065,643.33,2,1,45000,1,40878,2,22.8,36770,0,12,0,16576,0.542,28
123,0,10000.00 ,36,0.0991,322.25,2,1,31200,3,40878,2,14.81,38626,0,13,0,5540,0.27,19
124,0,13650.00 ,36,0.1242,456.12,2,1,66000,1,40878,2,24.09,36923,0,11,0,8933,0.565,34
125,0,28000.00 ,60,0.1991,312.04,5,1,52000,1,40878,2,20.7,32478,0,10,0,29178,0.876,16
126,0,18000.00 ,36,0.079,563.23,1,1,56964,3,40878,2,27.55,36192,0,7,0,17381,0.766,20
127,0,2500.00 ,36,0.1427,85.78,3,1,49500,3,40878,2,10.33,38292,1,7,0,9868,0.377,20
128,0,21000.00 ,60,0.203,559.89,5,1,70000,1,40878,2,23.21,33573,2,17,0,12508,0.707,25
129,0,35000.00 ,36,0.089,1111.37,1,2,125000,1,40878,2,22.71,36739,0,8,0,9051,0.348,32
130,0,10000.00 ,36,0.0751,311.11,1,1,33000,2,40878,2,9.75,38261,1,9,0,68,0.006,19
131,0,7000.00 ,36,0.1269,234.82,2,1,30000,3,40878,2,15.8,38200,2,7,0,15455,0.476,11
132,0,24000.00 ,36,0.1596,843.3,3,2,90000,3,40878,2,9.17,34851,1,9,0,30952,0.712,23
133,0,10625.00 ,36,0.0751,330.56,1,2,23000,2,40878,2,18.89,38384,1,9,0,7114,0.434,21
134,0,5000.00 ,36,0.1465,172.48,3,1,24000,3,40878,2,18.3,38657,2,5,0,2429,0.333,9
135,0,8850.00 ,36,0.0662,271.73,1,1,62000,3,40878,2,17.71,36039,0,7,0,9466,0.359,19
136,0,6375.00 ,36,0.0751,198.34,1,1,44000,3,40878,2,4.8,36831,0,7,0,6324,0.58,11
137,1,6000.00 ,36,0.1171,198.46,2,1,90000,2,40878,2,2.97,39203,0,10,0,8489,0.566,23
138,0,11100.00 ,36,0.0662,340.82,1,1,41000,1,40878,2,29.85,33239,1,8,0,17518,0.623,18
139,0,10000.00 ,60,0.1269,225.95,2,2,56000,3,40878,2,10.82,36617,1,11,0,10081,0.312,18
140,0,6200.00 ,36,0.0603,188.71,1,2,26500,2,40878,2,18.2,36678,0,6,0,2982,0.16,18
141,0,15000.00 ,36,0.1864,547.12,5,1,54000,2,40878,2,19.69,38930,2,9,0,15183,0.903,12
142,0,4200.00 ,36,0.1171,138.92,2,1,53000,2,40878,2,16.91,37591,0,15,0,8336,0.797,22
143,0,14000.00 ,36,0.1427,480.33,3,1,52800,2,40878,2,7.36,38384,1,9,0,13378,0.708,14
144,0,8875.00 ,36,0.0751,276.11,1,2,38000,2,40878,2,23.53,34121,1,13,0,19056,0.621,27
145,0,13500.00 ,36,0.0991,435.04,2,1,38000,1,40878,2,12.38,35551,1,3,0,16023,0.673,7
146,0,12000.00 ,36,0.0991,386.7,2,1,42000,2,40878,2,7.83,38869,2,8,0,9749,0.654,16
147,0,16000.00 ,60,0.1991,423.11,5,1,55000,1,40878,2,15.8,38018,0,8,0,7743,0.724,19
148,1,21600.00 ,60,0.1942,565.32,5,2,60000,3,40878,2,16.74,33208,0,6,0,13354,0.781,21
149,1,6000.00 ,36,0.1065,195.44,2,2,87000,2,40878,2,12.86,36586,0,12,0,11739,0.405,22
150,0,8450.00 ,60,0.1677,208.97,4,3,25000,1,40878,2,22.51,38047,2,6,0,17614,0.835,21
151,0,20000.00 ,60,0.1349,460.1,3,1,82000,2,40878,2,17.68,34731,0,13,0,26693,0.614,23
152,0,10000.00 ,36,0.1171,330.76,2,1,60000,2,40878,2,22.08,37073,0,8,0,5626,0.293,26
153,0,12000.00 ,36,0.1629,423.61,4,2,80000,1,40878,2,18.18,37347,0,8,0,29609,0.972,11
154,0,13475.00 ,60,0.1349,309.99,3,1,25000,1,40878,2,21.89,37226,1,7,0,9943,0.658,14
155,0,7200.00 ,36,0.1242,240.59,2,1,48000,2,40878,2,17.43,38961,1,7,0,16450,0.802,10
156,1,5600.00 ,36,0.1465,193.17,3,2,85000,2,40878,2,12.24,36281,3,8,0,6812,0.908,31
157,0,12000.00 ,36,0.1427,411.71,3,1,57000,1,40878,2,10.86,36008,1,7,0,9273,0.815,11
158,0,8500.00 ,36,0.0603,258.71,1,1,25000,2,40878,2,1.73,38626,0,6,0,2463,0.28,18
159,0,8000.00 ,36,0.0991,257.8,2,1,34000,3,40878,2,18.28,38687,0,6,0,7434,0.785,7
160,0,8000.00 ,36,0.1242,267.33,2,1,40000,2,40878,2,15,38108,0,10,0,18601,0.882,11
161,0,16000.00 ,60,0.1527,382.92,3,1,42656.4,3,40878,2,17.44,37165,1,4,0,12830,0.923,17
162,1,15000.00 ,36,0.1727,536.81,4,2,44400,3,40878,2,3.59,30468,0,6,1,4582,0.916,16
163,0,10000.00 ,36,0.0991,322.25,2,3,30000,2,40878,2,11.24,34731,1,8,0,9152,0.668,30
164,0,10000.00 ,36,0.0662,307.04,1,2,70000,2,40878,2,16.78,34547,0,9,0,10770,0.69,18
165,0,8000.00 ,36,0.1465,275.96,3,1,28000,2,40878,2,12.6,38961,1,8,0,6187,0.543,11
166,0,22000.00 ,36,0.0991,708.95,2,2,50000,1,40878,2,13.22,36039,4,17,0,21470,0.498,32
167,0,6000.00 ,36,0.1427,205.86,3,2,94800,1,40878,2,24.53,31472,1,13,0,71890,0.959,30
168,0,16000.00 ,60,0.0991,339.25,2,3,40000,1,40878,2,9.39,34121,1,6,0,13270,0.285,23
169,0,2500.00 ,36,0.0751,77.78,1,3,12000,3,40878,2,16.3,34547,2,13,0,4853,0.422,20
170,0,13500.00 ,36,0.0991,435.04,2,2,36000,3,40878,2,22.93,29312,1,13,0,25011,0.672,15
171,1,25000.00 ,36,0.1242,835.39,2,1,225000,1,40878,2,8.32,38169,0,11,0,30449,0.346,23
172,0,10000.00 ,36,0.1349,339.31,3,1,45900,1,40878,2,24.97,38261,2,10,0,8936,0.483,12
173,0,2500.00 ,36,0.1349,84.83,3,1,27200,2,40878,2,6.44,39630,0,6,0,3473,0.681,6
174,0,7325.00 ,36,0.1269,245.72,2,1,42000,2,40878,2,22.57,35186,3,12,0,7281,0.65,29
175,0,4000.00 ,36,0.1242,133.67,2,1,135000,1,40878,2,12.12,37987,3,11,0,29311,0.857,21
176,1,10000.00 ,36,0.1349,339.31,3,1,65000,2,40878,2,6.92,36495,2,12,0,14292,0.695,17
177,0,7750.00 ,36,0.1727,277.36,4,1,24000,2,40878,2,16.1,38231,1,4,0,2348,0.671,7
178,0,20000.00 ,60,0.2089,539.84,6,1,70000,3,40878,2,16.63,37561,1,10,0,10470,0.799,24
179,0,9600.00 ,36,0.1242,320.79,2,1,65000,1,40878,2,11.65,37469,0,6,0,11279,0.709,11
180,0,21000.00 ,60,0.1171,464.07,2,1,60000,2,40878,2,6.62,33208,0,7,0,10543,0.799,11
181,0,14000.00 ,36,0.1065,456.03,2,1,30000,3,40878,2,15.52,38961,0,7,0,15542,0.656,14
182,0,13350.00 ,36,0.1242,446.1,2,1,43000,2,40878,2,20.57,36281,0,7,0,11531,0.953,15
183,0,15000.00 ,36,0.1677,533.08,4,1,42000,1,40878,2,19.63,37104,2,10,0,8238,0.749,38
184,0,15000.00 ,36,0.1727,536.81,4,1,75000,3,40878,2,16.03,33298,0,10,0,13505,0.759,17
185,0,11000.00 ,60,0.1349,253.06,3,2,129000,1,40878,2,10.94,35735,0,10,0,1735,0.241,31
186,1,35000.00 ,36,0.1065,1140.07,2,2,168000,1,40878,2,3.17,37591,1,16,0,1099,0.014,22
187,0,9000.00 ,36,0.1065,293.16,2,2,74000,3,40878,2,8.89,36039,0,7,0,7388,0.717,10
188,0,22475.00 ,60,0.1527,537.87,3,2,52000,1,40878,2,15.23,32752,1,7,0,18554,0.618,23
189,0,16000.00 ,36,0.1269,536.72,2,1,58500,3,40878,2,20.64,34578,0,8,0,26224,0.893,10
190,0,13500.00 ,36,0.1269,452.86,2,1,71000,3,40878,2,11.97,36130,2,4,0,6681,0.777,11
191,0,24000.00 ,36,0.1269,805.08,2,1,75000,1,40878,2,11.6,35186,0,10,0,21609,0.846,33
192,0,12000.00 ,36,0.1065,390.88,2,1,60000,2,40878,2,10.84,37408,1,12,0,11849,0.488,18
193,0,8400.00 ,60,0.1677,207.73,4,1,87996,2,40878,2,11.35,37865,0,8,0,9551,0.803,13
194,0,28000.00 ,60,0.1758,704.64,4,2,140000,1,40878,2,12.07,38899,1,13,0,2686,0.134,24
195,0,14000.00 ,36,0.0662,429.86,1,1,66000,3,40878,2,11.15,36404,1,7,0,12095,0.354,46
196,0,12000.00 ,36,0.1427,411.71,3,2,70000,2,40878,2,8.4,38565,1,7,0,11546,0.862,12
197,0,25000.00 ,36,0.1171,826.9,2,2,100000,1,40878,2,6.88,31747,1,8,0,21128,0.891,18
198,0,9000.00 ,36,0.1269,301.91,2,1,50000,3,40878,2,17.81,37226,1,13,0,12752,0.554,21
199,0,13250.00 ,36,0.1065,431.6,2,1,35000,2,40878,2,24.93,37530,2,11,0,13392,0.587,25
200,0,20000.00 ,36,0.1349,678.61,3,1,75000,1,40878,2,22.38,36100,1,7,0,19548,0.908,17
201,0,3000.00 ,36,0.1465,103.49,3,1,71000,1,40878,2,21.84,37926,1,4,0,15072,0.887,14
202,0,7350.00 ,36,0.1065,239.42,2,2,48000,2,40878,2,11.93,38749,0,5,0,15587,0.775,5
203,0,11500.00 ,36,0.1527,400.18,3,1,36000,2,40878,2,21.1,36008,1,7,0,8969,0.767,14
204,0,13650.00 ,36,0.1242,456.12,2,2,86000,2,40878,2,12.29,34455,1,12,0,16140,0.734,34
205,0,10500.00 ,36,0.1629,370.66,4,1,30000,3,40878,2,15,39387,1,7,0,5379,0.555,8
206,0,12000.00 ,36,0.0991,386.7,2,1,60000,2,40878,2,15.5,37773,0,7,0,12168,0.857,21
207,0,6000.00 ,36,0.089,190.52,1,1,34000,2,40878,2,14.51,38292,2,9,0,13683,0.648,16
208,0,11500.00 ,36,0.1527,400.18,3,2,44200,1,40878,2,21.69,38200,1,9,0,13147,0.9,11
209,0,7000.00 ,36,0.1242,233.91,2,2,82000,2,40878,2,12,37408,1,6,0,25334,0.716,31
210,0,29500.00 ,60,0.203,786.51,5,2,83000,3,40878,2,20.93,33208,0,12,0,22087,0.898,35
211,0,2000.00 ,36,0.1527,69.6,3,1,41000,1,40878,2,17.74,38139,1,7,0,18115,0.964,11
212,0,11625.00 ,36,0.1349,394.45,3,2,36000,3,40878,2,19.33,34001,1,17,0,19979,0.847,31
213,0,15075.00 ,36,0.1427,517.21,3,1,35000,1,40878,2,20.16,36739,1,7,0,10570,0.896,14
214,0,5300.00 ,36,0.1527,184.43,3,1,30000,1,40878,2,24.88,38504,2,11,0,7855,0.827,13
215,0,8200.00 ,36,0.0662,251.77,1,1,40000,3,40878,2,11.1,36800,1,7,0,2573,0.255,11
216,0,12000.00 ,36,0.1242,400.99,2,2,105000,2,40878,2,13.98,33543,1,10,0,11243,0.75,25
217,0,8650.00 ,36,0.1427,296.78,3,2,45000,3,40878,2,7.6,38473,2,14,0,6602,0.589,23
218,0,21000.00 ,60,0.1727,294.98,4,2,109000,1,40878,2,7.75,26999,0,9,0,25435,0.503,16
219,0,16000.00 ,60,0.1727,399.97,4,1,50000,3,40878,2,11.04,37012,0,10,0,15788,0.422,16
220,0,12000.00 ,36,0.1242,400.99,2,1,83000,2,40878,2,11.81,37104,2,14,0,16550,0.511,61
221,0,9500.00 ,36,0.1269,318.68,2,2,52500,3,40878,2,23.54,36342,2,14,0,23729,0.753,42
222,0,7400.00 ,36,0.1349,251.09,3,3,25000,3,40878,2,8.45,32933,0,5,0,5199,0.928,13
223,0,14400.00 ,36,0.1349,488.6,3,2,60000,2,40878,2,16.92,35125,1,15,0,23317,0.65,26
224,0,24250.00 ,60,0.2391,519.76,6,2,120000,1,40878,2,12.96,36617,3,7,0,31992,0.99,20
225,0,7200.00 ,36,0.079,225.29,1,1,68000,3,40878,2,7.98,37257,0,5,0,8783,0.829,14
226,0,26000.00 ,60,0.1677,642.96,4,2,53000,1,40878,2,11.77,36039,1,5,0,7560,0.727,14
227,0,7000.00 ,60,0.1171,154.69,2,2,69600,1,40878,2,26.22,29129,0,10,0,45449,0.909,23
228,0,4000.00 ,36,0.0751,124.45,1,1,65000,3,40878,2,18.17,37530,0,10,0,10032,0.507,24
229,1,1500.00 ,36,0.1727,53.69,4,2,144000,1,40878,2,8.23,35400,0,6,0,14186,0.978,14
230,0,19600.00 ,36,0.1242,654.94,2,1,75000,1,40878,2,11.62,38961,0,8,0,20355,0.501,12
231,0,2500.00 ,36,0.1171,82.69,2,2,29000,1,40878,2,18.7,38596,0,5,0,2668,0.667,13
232,0,10000.00 ,36,0.1269,335.45,2,1,70000,2,40878,2,2.69,36800,0,5,0,6035,0.702,6
233,0,10000.00 ,36,0.0662,307.04,1,1,45000,2,40878,2,26.85,29738,0,15,0,10133,0.704,40
234,0,4225.00 ,36,0.1242,141.18,2,2,55200,2,40878,2,17.61,37591,1,6,0,4055,0.737,12
235,1,3500.00 ,36,0.079,109.52,1,2,61440,2,40878,2,6.46,35431,0,6,0,15472,0.555,19
236,0,12000.00 ,36,0.0662,368.45,1,2,56000,2,40878,2,13.65,36647,0,7,0,9873,0.803,21
237,0,16500.00 ,36,0.089,523.93,1,1,47000,3,40878,2,9.06,36951,1,6,0,13917,0.388,24
238,0,22000.00 ,60,0.2167,603.5,6,1,55000,1,40878,2,15.62,36982,1,9,0,20154,0.794,27
